Round,Temp,Day,Date,Well,Sample,isolate_A,isolate_B,count_A,count_B,isolate_A_mono_counts,isolate_B_mono_counts,N,model_dir,summed_proba_A,summed_proba_B,Community,filename
round1,10C,d03,12.03.2026,D8,Sample44,16,23,48690,16225,120204,29786,64915,16_vs_23,49130.6658380088,15784.334161992065,s15,round1_10C_d03_12.03.2026_D8_Sample44.csv
round1,10C,d03,12.03.2026,F6,Sample66,20,56,4313,120552,9708,132785,124865,20_vs_56,6833.421240138441,118031.57875986156,s22,round1_10C_d03_12.03.2026_F6_Sample66.csv
round1,10C,d03,12.03.2026,E6,Sample54,16,56,48436,116238,120204,132785,164674,16_vs_56,52224.98865223779,112449.0113477622,s18,round1_10C_d03_12.03.2026_E6_Sample54.csv
round1,10C,d03,12.03.2026,D10,Sample46,16,32,60027,10506,120204,6825,70533,16_vs_32,60133.158860483774,10399.8411395161,s16,round1_10C_d03_12.03.2026_D10_Sample46.csv
round1,10C,d03,12.03.2026,E9,Sample57,20,23,8628,10573,9708,29786,19201,20_vs_23,8962.00258302101,10238.99741697899,s19,round1_10C_d03_12.03.2026_E9_Sample57.csv
round1,10C,d03,12.03.2026,C11,Sample35,12,43,12417,10735,28453,41500,23152,12_vs_43,13320.352850236206,9831.647149763823,s12,round1_10C_d03_12.03.2026_C11_Sample35.csv
round1,10C,d03,12.03.2026,F3,Sample63,20,43,14712,30150,9708,41500,44862,20_vs_43,17767.06606626771,27094.93393373229,s21,round1_10C_d03_12.03.2026_F3_Sample63.csv
round1,10C,d03,12.03.2026,F5,Sample65,20,56,4718,134302,9708,132785,139020,20_vs_56,7632.3173449257065,131387.68265507428,s22,round1_10C_d03_12.03.2026_F5_Sample65.csv
round1,10C,d03,12.03.2026,G9,Sample81,32,56,17852,156294,6825,132785,174146,32_vs_56,22671.029425903544,151474.97057409646,s27,round1_10C_d03_12.03.2026_G9_Sample81.csv
round1,10C,d03,12.03.2026,C12,Sample36,12,43,14623,17582,28453,41500,32205,12_vs_43,16324.104277344746,15880.89572265524,s12,round1_10C_d03_12.03.2026_C12_Sample36.csv
round1,10C,d03,12.03.2026,G12,Sample84,43,56,16523,85595,41500,132785,102118,43_vs_56,24944.383454013678,77173.61654598653,s28,round1_10C_d03_12.03.2026_G12_Sample84.csv
round1,10C,d03,12.03.2026,C1,Sample25,12,20,16228,12841,28453,9708,29069,12_vs_20,14489.055936410932,14579.94406358908,s09,round1_10C_d03_12.03.2026_C1_Sample25.csv
round1,10C,d03,12.03.2026,A8,Sample8,06,20,1960,5332,27673,9708,7292,06_vs_20,2230.984267384809,5061.015732615171,s03,round1_10C_d03_12.03.2026_A8_Sample8.csv
round1,10C,d03,12.03.2026,A5,Sample5,06,16,2442,58066,27673,120204,60508,06_vs_16,3044.8212882667794,57463.17871173455,s02,round1_10C_d03_12.03.2026_A5_Sample5.csv
round1,10C,d03,12.03.2026,B7,Sample19,06,56,2436,116323,27673,132785,118759,06_vs_56,6428.424954228169,112330.57504577184,s07,round1_10C_d03_12.03.2026_B7_Sample19.csv
round1,10C,d03,12.03.2026,C10,Sample34,12,43,12369,13491,28453,41500,25860,12_vs_43,13600.793895803128,12259.206104196883,s12,round1_10C_d03_12.03.2026_C10_Sample34.csv
round1,10C,d03,12.03.2026,D12,Sample48,16,32,73171,12340,120204,6825,85511,16_vs_32,73277.76353565759,12233.236464343176,s16,round1_10C_d03_12.03.2026_D12_Sample48.csv
round1,10C,d03,12.03.2026,D7,Sample43,16,23,36577,12477,120204,29786,49054,16_vs_23,36892.56538353881,12161.434616461642,s15,round1_10C_d03_12.03.2026_D7_Sample43.csv
round1,10C,d03,12.03.2026,E8,Sample56,20,23,3510,3333,9708,29786,6843,20_vs_23,3637.560991592947,3205.439008407053,s19,round1_10C_d03_12.03.2026_E8_Sample56.csv
round1,10C,d03,12.03.2026,G11,Sample83,43,56,11700,77535,41500,132785,89235,43_vs_56,17916.85162521886,71318.14837478171,s28,round1_10C_d03_12.03.2026_G11_Sample83.csv
round1,10C,d03,12.03.2026,E1,Sample49,16,43,65719,16324,120204,41500,82043,16_vs_43,66279.12271686015,15763.877283141268,s17,round1_10C_d03_12.03.2026_E1_Sample49.csv
round1,10C,d03,12.03.2026,F8,Sample68,23,32,7916,344,29786,6825,8260,23_vs_32,7616.4441550434,643.555844956571,s23,round1_10C_d03_12.03.2026_F8_Sample68.csv
round1,10C,d03,12.03.2026,B5,Sample17,06,43,5857,52061,27673,41500,57918,06_vs_43,8707.216115927518,49210.78388407248,s06,round1_10C_d03_12.03.2026_B5_Sample17.csv
round1,10C,d03,12.03.2026,B6,Sample18,06,43,3737,34724,27673,41500,38461,06_vs_43,5591.499030918629,32869.500969081375,s06,round1_10C_d03_12.03.2026_B6_Sample18.csv
round1,10C,d03,12.03.2026,D5,Sample41,16,20,41692,3671,120204,9708,45363,16_vs_20,40019.14929043091,5343.850709569328,s14,round1_10C_d03_12.03.2026_D5_Sample41.csv
round1,10C,d03,12.03.2026,C2,Sample26,12,20,8058,6830,28453,9708,14888,12_vs_20,7458.088105952022,7429.911894047976,s09,round1_10C_d03_12.03.2026_C2_Sample26.csv
round1,10C,d03,12.03.2026,F2,Sample62,20,43,6507,12114,9708,41500,18621,20_vs_43,7705.316994242893,10915.68300575698,s21,round1_10C_d03_12.03.2026_F2_Sample62.csv
round1,10C,d03,12.03.2026,D9,Sample45,16,23,51756,15313,120204,29786,67069,16_vs_23,52045.26654384667,15023.733456154223,s15,round1_10C_d03_12.03.2026_D9_Sample45.csv
round1,10C,d03,12.03.2026,F7,Sample67,23,32,4723,697,29786,6825,5420,23_vs_32,4557.492296660956,862.5077033390397,s23,round1_10C_d03_12.03.2026_F7_Sample67.csv
round1,10C,d03,12.03.2026,F12,Sample72,23,43,11932,31930,29786,41500,43862,23_vs_43,12568.608964582465,31293.391035417433,s24,round1_10C_d03_12.03.2026_F12_Sample72.csv
round1,10C,d03,12.03.2026,C6,Sample30,12,23,6074,4530,28453,29786,10604,12_vs_23,6147.789300913598,4456.21069908638,s10,round1_10C_d03_12.03.2026_C6_Sample30.csv
round1,10C,d03,12.03.2026,E12,Sample60,20,32,5198,3480,9708,6825,8678,20_vs_32,5331.943250884737,3346.056749115287,s20,round1_10C_d03_12.03.2026_E12_Sample60.csv
round1,10C,d03,12.03.2026,D1,Sample37,12,56,26520,217460,28453,132785,243980,12_vs_56,34038.67164350412,209941.32835649588,s13,round1_10C_d03_12.03.2026_D1_Sample37.csv
round1,10C,d03,12.03.2026,D3,Sample39,12,56,17474,262823,28453,132785,280297,12_vs_56,25339.365013886098,254957.6349861139,s13,round1_10C_d03_12.03.2026_D3_Sample39.csv
round1,10C,d03,12.03.2026,G6,Sample78,32,43,5428,27367,6825,41500,32795,32_vs_43,5832.376827465382,26962.623172534473,s26,round1_10C_d03_12.03.2026_G6_Sample78.csv
round1,10C,d03,12.03.2026,A9,Sample9,06,20,2147,7348,27673,9708,9495,06_vs_20,2713.685074007918,6781.314925992121,s03,round1_10C_d03_12.03.2026_A9_Sample9.csv
round1,10C,d03,12.03.2026,G8,Sample80,32,56,26374,85134,6825,132785,111508,32_vs_56,29337.263282869542,82170.73671713046,s27,round1_10C_d03_12.03.2026_G8_Sample80.csv
round1,10C,d03,12.03.2026,B11,Sample23,12,16,5663,70506,28453,120204,76169,12_vs_16,7299.132081521561,68869.8679184802,s08,round1_10C_d03_12.03.2026_B11_Sample23.csv
round1,10C,d03,12.03.2026,C5,Sample29,12,23,13630,13559,28453,29786,27189,12_vs_23,13876.741881261874,13312.258118738135,s10,round1_10C_d03_12.03.2026_C5_Sample29.csv
round1,10C,d03,12.03.2026,E4,Sample52,16,56,48697,79777,120204,132785,128474,16_vs_56,51212.21928246802,77261.78071753198,s18,round1_10C_d03_12.03.2026_E4_Sample52.csv
round1,10C,d03,12.03.2026,C3,Sample27,12,20,18446,15471,28453,9708,33917,12_vs_20,17349.325513767304,16567.67448623265,s09,round1_10C_d03_12.03.2026_C3_Sample27.csv
round1,10C,d03,12.03.2026,G10,Sample82,43,56,7487,68081,41500,132785,75568,43_vs_56,11834.22868787366,63733.77131212636,s28,round1_10C_d03_12.03.2026_G10_Sample82.csv
round1,10C,d03,12.03.2026,A12,Sample12,06,23,6694,5771,27673,29786,12465,06_vs_23,6612.760436336835,5852.239563663151,s04,round1_10C_d03_12.03.2026_A12_Sample12.csv
round1,10C,d03,12.03.2026,F11,Sample71,23,43,6822,22115,29786,41500,28937,23_vs_43,7263.706778973129,21673.293221026765,s24,round1_10C_d03_12.03.2026_F11_Sample71.csv
round1,10C,d03,12.03.2026,E2,Sample50,16,43,62773,17934,120204,41500,80707,16_vs_43,63474.973848057154,17232.026151943523,s17,round1_10C_d03_12.03.2026_E2_Sample50.csv
round1,10C,d03,12.03.2026,G7,Sample79,32,56,13591,69090,6825,132785,82681,32_vs_56,15950.036688507504,66730.9633114925,s27,round1_10C_d03_12.03.2026_G7_Sample79.csv
round1,10C,d03,12.03.2026,E5,Sample53,16,56,39237,104339,120204,132785,143576,16_vs_56,42655.333586755514,100920.6664132445,s18,round1_10C_d03_12.03.2026_E5_Sample53.csv
round1,10C,d03,12.03.2026,B2,Sample14,06,32,5567,2417,27673,6825,7984,06_vs_32,5624.934752569608,2359.0652474303934,s05,round1_10C_d03_12.03.2026_B2_Sample14.csv
round1,10C,d03,12.03.2026,B1,Sample13,06,32,21356,8127,27673,6825,29483,06_vs_32,21573.212461174386,7909.787538825616,s05,round1_10C_d03_12.03.2026_B1_Sample13.csv
round1,10C,d03,12.03.2026,G2,Sample74,23,56,14384,69805,29786,132785,84189,23_vs_56,17788.8105334674,66400.18946653245,s25,round1_10C_d03_12.03.2026_G2_Sample74.csv
round1,10C,d03,12.03.2026,B8,Sample20,06,56,4051,182561,27673,132785,186612,06_vs_56,10358.158422899834,176253.84157710016,s07,round1_10C_d03_12.03.2026_B8_Sample20.csv
round1,10C,d03,12.03.2026,G5,Sample77,32,43,10435,59806,6825,41500,70241,32_vs_43,10479.284046699235,59761.71595330131,s26,round1_10C_d03_12.03.2026_G5_Sample77.csv
round1,10C,d03,12.03.2026,D4,Sample40,16,20,58540,4376,120204,9708,62916,16_vs_20,56408.5870244664,6507.412975534593,s14,round1_10C_d03_12.03.2026_D4_Sample40.csv
round1,10C,d03,12.03.2026,B4,Sample16,06,43,3970,35661,27673,41500,39631,06_vs_43,5925.7852149743485,33705.21478502565,s06,round1_10C_d03_12.03.2026_B4_Sample16.csv
round1,10C,d03,12.03.2026,A10,Sample10,06,23,9108,5244,27673,29786,14352,06_vs_23,9118.546976642057,5233.453023357921,s04,round1_10C_d03_12.03.2026_A10_Sample10.csv
round1,10C,d03,12.03.2026,C9,Sample33,12,32,11885,6979,28453,6825,18864,12_vs_32,11860.889875298184,7003.11012470233,s11,round1_10C_d03_12.03.2026_C9_Sample33.csv
round1,10C,d03,12.03.2026,F1,Sample61,20,43,20217,40447,9708,41500,60664,20_vs_43,23148.44410392441,37515.55589607584,s21,round1_10C_d03_12.03.2026_F1_Sample61.csv
round1,10C,d03,12.03.2026,D2,Sample38,12,56,8201,130550,28453,132785,138751,12_vs_56,11207.491723954525,127543.50827604547,s13,round1_10C_d03_12.03.2026_D2_Sample38.csv
round1,10C,d03,12.03.2026,B12,Sample24,12,16,6570,81139,28453,120204,87709,12_vs_16,8456.033342821085,79252.96665718102,s08,round1_10C_d03_12.03.2026_B12_Sample24.csv
round1,10C,d03,12.03.2026,A11,Sample11,06,23,7218,3493,27673,29786,10711,06_vs_23,7149.384474820156,3561.61552517979,s04,round1_10C_d03_12.03.2026_A11_Sample11.csv
round1,10C,d03,12.03.2026,A4,Sample4,06,16,1833,42588,27673,120204,44421,06_vs_16,2289.0788329691504,42131.92116703141,s02,round1_10C_d03_12.03.2026_A4_Sample4.csv
round1,10C,d03,12.03.2026,B9,Sample21,06,56,3863,178200,27673,132785,182063,06_vs_56,8198.291094880042,173864.70890511997,s07,round1_10C_d03_12.03.2026_B9_Sample21.csv
round1,10C,d03,12.03.2026,A1,Sample1,06,12,3769,9158,27673,28453,12927,06_vs_12,4724.524691175609,8202.47530882439,s01,round1_10C_d03_12.03.2026_A1_Sample1.csv
round1,10C,d03,12.03.2026,A7,Sample7,06,20,2865,9963,27673,9708,12828,06_vs_20,3672.270379916487,9155.729620083475,s03,round1_10C_d03_12.03.2026_A7_Sample7.csv
round1,10C,d03,12.03.2026,D6,Sample42,16,20,68457,4725,120204,9708,73182,16_vs_20,66289.46974642585,6892.530253573867,s14,round1_10C_d03_12.03.2026_D6_Sample42.csv
round1,10C,d03,12.03.2026,C8,Sample32,12,32,3437,1880,28453,6825,5317,12_vs_32,3466.1285833138236,1850.8714166861791,s11,round1_10C_d03_12.03.2026_C8_Sample32.csv
round1,10C,d03,12.03.2026,E10,Sample58,20,32,3822,2307,9708,6825,6129,20_vs_32,3908.4689620724835,2220.531037927524,s20,round1_10C_d03_12.03.2026_E10_Sample58.csv
round1,10C,d03,12.03.2026,G3,Sample75,23,56,75748,260427,29786,132785,336175,23_vs_56,89045.16528074208,247129.83471925312,s25,round1_10C_d03_12.03.2026_G3_Sample75.csv
round1,10C,d03,12.03.2026,F10,Sample70,23,43,12034,41106,29786,41500,53140,23_vs_43,12884.498423492803,40255.50157650732,s24,round1_10C_d03_12.03.2026_F10_Sample70.csv
round1,10C,d03,12.03.2026,D11,Sample47,16,32,56875,10662,120204,6825,67537,16_vs_32,56962.86067927006,10574.139320730028,s16,round1_10C_d03_12.03.2026_D11_Sample47.csv
round1,10C,d03,12.03.2026,A6,Sample6,06,20,3500,55971,27673,9708,59471,06_vs_20,4811.729790583417,54659.27020941753,s03,round1_10C_d03_12.03.2026_A6_Sample6.csv
round1,10C,d03,12.03.2026,G1,Sample73,23,56,47092,285056,29786,132785,332148,23_vs_56,56073.93579324528,276074.06420675135,s25,round1_10C_d03_12.03.2026_G1_Sample73.csv
round1,10C,d03,12.03.2026,A3,Sample3,06,12,7535,19756,27673,28453,27291,06_vs_12,9654.439469621477,17636.560530378523,s01,round1_10C_d03_12.03.2026_A3_Sample3.csv
round1,10C,d03,12.03.2026,B3,Sample15,06,32,22542,8846,27673,6825,31388,06_vs_32,22794.98135567904,8593.01864432096,s05,round1_10C_d03_12.03.2026_B3_Sample15.csv
round1,10C,d03,12.03.2026,F9,Sample69,23,32,7242,590,29786,6825,7832,23_vs_32,6939.306183253528,892.6938167464798,s23,round1_10C_d03_12.03.2026_F9_Sample69.csv
round1,10C,d03,12.03.2026,C7,Sample31,12,32,6188,3102,28453,6825,9290,12_vs_32,6169.971506974154,3120.0284930258244,s11,round1_10C_d03_12.03.2026_C7_Sample31.csv
round1,10C,d03,12.03.2026,E7,Sample55,20,23,4183,4841,9708,29786,9024,20_vs_23,4424.008041058294,4599.991958941706,s19,round1_10C_d03_12.03.2026_E7_Sample55.csv
round1,10C,d03,12.03.2026,E11,Sample59,20,32,3820,2478,9708,6825,6298,20_vs_32,3926.1241699318844,2371.8758300681216,s20,round1_10C_d03_12.03.2026_E11_Sample59.csv
round1,10C,d03,12.03.2026,F4,Sample64,20,56,6816,165433,9708,132785,172249,20_vs_56,10433.985669815924,161815.0143301841,s22,round1_10C_d03_12.03.2026_F4_Sample64.csv
round1,10C,d03,12.03.2026,C4,Sample28,12,23,9567,8050,28453,29786,17617,12_vs_23,9713.860473453906,7903.139526546113,s10,round1_10C_d03_12.03.2026_C4_Sample28.csv
round1,10C,d03,12.03.2026,B10,Sample22,12,16,4994,50078,28453,120204,55072,12_vs_16,6045.841310036566,49026.15868996406,s08,round1_10C_d03_12.03.2026_B10_Sample22.csv
round1,10C,d03,12.03.2026,E3,Sample51,16,43,54568,15562,120204,41500,70130,16_vs_43,55215.820817135864,14914.179182864758,s17,round1_10C_d03_12.03.2026_E3_Sample51.csv
round1,10C,d03,12.03.2026,A2,Sample2,06,12,2420,6185,27673,28453,8605,06_vs_12,3053.9467637167354,5551.053236283265,s01,round1_10C_d03_12.03.2026_A2_Sample2.csv
round1,10C,d03,12.03.2026,G4,Sample76,32,43,8288,50102,6825,41500,58390,32_vs_43,8404.738667532321,49985.26133246773,s26,round1_10C_d03_12.03.2026_G4_Sample76.csv
